german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
altstadt-lehel,"Altstadt-Lehel in Munich, Germany",48.1430545,11.5885872,2,"Munich, Germany",48.13725048,11.57788293,,,Keyphrase,"Altstadt-Lehel in Munich, Germany",,german_fires_munich_locations,ddb21c17cf28ce378b3c8172a351e75b,german_fires_munich_locations__3d63517d0865dbf46349da51b0867b65
ludwigsvorstadt-isarvorstadt,"Ludwigsvorstadt-Isarvorstadt in Munich, Germany",48.1262498,11.5582945,2,,,,,ss,Exec,"Ludwigsvorstadt-Isarvorstadt in Munich, Germany",,german_fires_munich_locations,c6a4416b1289b8bba370ef696b95b898,german_fires_munich_locations__9f622dd2eb594472c7f0b4f6b70b6fda
maxvorstadt,"Maxvorstadt in Munich, Germany",48.149976,11.5736217,2,,,,,u,Diplomat,"Maxvorstadt in Munich, Germany",,german_fires_munich_locations,4587261fdb63037c9ef258cf340d659c,german_fires_munich_locations__5ee880155949b57ab469ae91de557e53
schwabing-west,"Schwabing-West in Munich, Germany",48.1678522,11.5710964,2,,,,,a,Diplomat,"Schwabing-West in Munich, Germany",,german_fires_munich_locations,44e099a72a07ac13b516fb0274bfbbea,german_fires_munich_locations__8d3bd372e0f8fcaa5db146daabd37b5d
au-haidhausen,"Au-Haidhausen in Munich, Germany",48.1285918,11.5939258,2,,,,,o,Media,"Au-Haidhausen in Munich, Germany",,german_fires_munich_locations,06253041333d3ac0ac0ad4eeab984c1a,german_fires_munich_locations__bbfb72aecb99da7c156f66677f2cb713
sendling,"Sendling in Munich, Germany",48.112627,11.5450777,2,,,,,,Organization,"Sendling in Munich, Germany",,german_fires_munich_locations,d0349f8aa76176e5cc456dcd027dfa1a,german_fires_munich_locations__6cfa21f1170fae258dcc2a04a422db34
sendling-westpark,"Sendling-Westpark in Munich, Germany",48.1151898,11.5198077,2,,,,,,LegislativeCommittee,"Sendling-Westpark in Munich, Germany",,german_fires_munich_locations,7240899dbd181571bd6d33efdf9710b5,german_fires_munich_locations__a69a896d7991b162468db9bf5c922be2
schwanthalerhohe,"Schwanthalerhohe in Munich, Germany",48.1359616,11.5382059,2,,,,,,Keyphrase,"Schwanthalerhohe in Munich, Germany",,german_fires_munich_locations,c441967bc1226a94828da71d0323902a,german_fires_munich_locations__2a2189dcb3348413a62e85c6aecc2c06
neuhausen-nymphenburg,"Neuhausen-Nymphenburg in Munich, Germany",48.1551149,11.523016,2,,,,,,Wells,"Neuhausen-Nymphenburg in Munich, Germany",,german_fires_munich_locations,10be2cb0333be88da7b39c858f82bfe0,german_fires_munich_locations__abc73a04e19fc46a9977a2445a77128a
moosach,"Moosach in Munich, Germany",48.1811078,11.5115453,2,,,,,,CompanyKeyword,"Moosach in Munich, Germany",,german_fires_munich_locations,1fadcc9af83953a54cdfada8ab7971fa,german_fires_munich_locations__fb27e6968956c016f8c9fad61ed71a56
milbertshofen-am hart,"Milbertshofen-Am Hart in Munich, Germany",48.210554,11.572193,2,,,,,,Organization,"Milbertshofen-Am Hart in Munich, Germany",,german_fires_munich_locations,922d626ad443cb6b37ff3e4a8c4f0ec9,german_fires_munich_locations__ab46b7a596f7b7c78ccb64570bc3bd59
schwabing-freimann,"Schwabing-Freimann in Munich, Germany",48.201196,11.6145677,2,,,,,,space,"Schwabing-Freimann in Munich, Germany",,german_fires_munich_locations,d000e81c370be800eb3f5b03fe3ce2f9,german_fires_munich_locations__c9deda538c5741dd1f8d26de08f104de
bogenhausen,"Bogenhausen in Munich, Germany",48.1573553,11.6492477,2,,,,,,IndustryTerm,"Bogenhausen in Munich, Germany",,german_fires_munich_locations,19f6bf1a36b4370408f916a338fa6f4f,german_fires_munich_locations__88f5e696e13a06c76edf30d9e339d12b
berg am laim,"Berg am Laim in Munich, Germany",48.1273242,11.6346785,2,,,,,,ForeignMinistry,"Berg am Laim in Munich, Germany",,german_fires_munich_locations,1b466bc9e8829e8fa6477f373ad2e98f,german_fires_munich_locations__6ef1c20b12973a946ae9fb5d486b709f
trudering-riem,"Trudering-Riem in Munich, Germany",48.1286674,11.683546,2,,,,,,Refinery,"Trudering-Riem in Munich, Germany",,german_fires_munich_locations,40ff5fc581eb8c03d813e3f00ef4af81,german_fires_munich_locations__fcbd21c8ed162497cc40ae83fdd63bb2
ramersdorf-perlach,"Ramersdorf-Perlach in Munich, Germany",48.103607,11.6335649,2,,,,,,Exec,"Ramersdorf-Perlach in Munich, Germany",,german_fires_munich_locations,e861f426652d2a770204b4c9158d5ae0,german_fires_munich_locations__57bca2f04443e044339f87165b45965a
obergiesing-fasangarten,"Obergiesing-Fasangarten in Munich, Germany",48.1053914,11.5914775,2,,,,,,Media,"Obergiesing-Fasangarten in Munich, Germany",,german_fires_munich_locations,51afe34bb7a492d8413c4c23d161e455,german_fires_munich_locations__0b0e5fd89d6b73afd777c66c3d1977f0
untergiesing-harlaching,"Untergiesing-Harlaching in Munich, Germany",48.1004042,11.5663777,2,,,,,,Media,"Untergiesing-Harlaching in Munich, Germany",,german_fires_munich_locations,aa76942937293b06f55af913ee1ed457,german_fires_munich_locations__2acc5e335b75026fa510fe181ccc788a
thalkirchen-obersendling-forstenried-furstenried-solln,"Thalkirchen-Obersendling-Forstenried-Furstenried-Solln in Munich, Germany",48.0767846,11.5120033,2,,,,,,Diplomat,"Thalkirchen-Obersendling-Forstenried-Furstenried-Solln in Munich, Germany",,german_fires_munich_locations,7c62ccaa79ce7ad27be577d1f0ba545f,german_fires_munich_locations__8394674ba55956f51d315280553c92a6
hadern,"Hadern in Munich, Germany",48.1154366,11.4791454,2,,,,,,ForeignMinistry,"Hadern in Munich, Germany",,german_fires_munich_locations,b8a7afab7ead055990ce456000af61cb,german_fires_munich_locations__0dbd3fdb13536d674bee05ab3c7eaaa5
pasing-obermenzing,"Pasing-Obermenzing in Munich, Germany",48.1466314,11.4593481,2,,,,,,LegislativeCommittee,"Pasing-Obermenzing in Munich, Germany",,german_fires_munich_locations,1f787270334ce19f815fd4bc04a231a8,german_fires_munich_locations__b9305e53df38a2c501ba58c14925ae5e
aubing-lochhausen-langwied,"Aubing-Lochhausen-Langwied in Munich, Germany",48.161115,11.4135864,2,,,,,,LegislativeCommittee,"Aubing-Lochhausen-Langwied in Munich, Germany",,german_fires_munich_locations,27182293d8f6b38b5045b5e38bb7fd3c,german_fires_munich_locations__18a105bdf3113889875336f7d443ca8d
allach-untermenzing,"Allach-Untermenzing in Munich, Germany",48.1905157,11.4716315,2,,,,,,Exec,"Allach-Untermenzing in Munich, Germany",,german_fires_munich_locations,182eb34c7a7f06ff6a4dce8afd645aa4,german_fires_munich_locations__9855aa97cab4227cbcdbb149baf48e27
feldmoching-hasenbergl,"Feldmoching-Hasenbergl in Munich, Germany",48.2115037,11.5131806,2,,,,,,CompanyKeyword,"Feldmoching-Hasenbergl in Munich, Germany",,german_fires_munich_locations,20cdbd3932de7edc979f2c49a574298b,german_fires_munich_locations__ef139d66abfeb4d3fe0871e851c2bfa7
laim,"Laim in Munich, Germany",48.1370679,11.5024512,2,,,,,,IndustryTerm,"Laim in Munich, Germany",,german_fires_munich_locations,cde50f3f82ffe19d413600110503df76,german_fires_munich_locations__e8b1d1a07890191a3413b69ec4b1e332
graggenau,"Graggenau  in Munich, Germany",48.149004,11.6200507,2,,,,,,Organization,"Graggenau  in Munich, Germany",,german_fires_munich_locations,3f926a088ee8fabe50f3992319538e76,german_fires_munich_locations__df448bb01911b098d59b7bee652606b2
gartnerplatz,"Gartnerplatz  in Munich, Germany",48.1319321,11.5758616,2,,,,,,Person,"Gartnerplatz  in Munich, Germany",,german_fires_munich_locations,f43530742601c7a627f1a9cd1288ec69,german_fires_munich_locations__dcdcbbaffed8e7ad29434508844282fb
konigsplatz,"Konigsplatz  in Munich, Germany",48.1457804,11.565327,2,,,,,,Shipping,"Konigsplatz  in Munich, Germany",,german_fires_munich_locations,f846aca4db69749cb16863dfafb34f89,german_fires_munich_locations__d2088a54a136814f03ad9b3bade368bf
neuschwabing,"Neuschwabing  in Munich, Germany",48.1351253,11.5819805,2,,,,,,DiplomaticFacilities,"Neuschwabing  in Munich, Germany",,german_fires_munich_locations,f2e6217303200b11b44295af04766630,german_fires_munich_locations__592b53a4201bec9b68fc001e1feacf14
maximilianeum,"Maximilianeum  in Munich, Germany",48.1363458,11.5943783,2,,,,,,IndustryTerm,"Maximilianeum  in Munich, Germany",,german_fires_munich_locations,9433d62dae02f09b107045de601ac019,german_fires_munich_locations__f58bb4f387437339f5f490ee5b48847e
untersendling,"Untersendling  in Munich, Germany",48.11828,11.531715,2,,,,,,ForeignMinister,"Untersendling  in Munich, Germany",,german_fires_munich_locations,fbe439870842b175dbf27f8700dc1e90,german_fires_munich_locations__fedc3dea76459313c44fd0979ed16e2d
mittersendling,"Mittersendling  in Munich, Germany",48.112627,11.5450777,2,,,,,,ForeignMinister,"Mittersendling  in Munich, Germany",,german_fires_munich_locations,66b66d253d3bdf2dbe0a31c295e09ebe,german_fires_munich_locations__a4b8d6f810353ca4525c77a1d474d984
westend,"Westend  in Munich, Germany",48.1359616,11.5382059,2,,,,,,Wells,"Westend  in Munich, Germany",,german_fires_munich_locations,875e47fe85400cb7c3caba2fd7b9a562,german_fires_munich_locations__5020d83b2703ea9490ca8281dca779de
neuhausen,"Neuhausen  in Munich, Germany",48.1551149,11.523016,2,,,,,,Media,"Neuhausen  in Munich, Germany",,german_fires_munich_locations,dd48d1629ac09e339ca049fdd512a4c7,german_fires_munich_locations__7358848e4ea677596410b40973fc1f8e
alt moosach,"Alt Moosach  in Munich, Germany",48.1811078,11.5115453,2,,,,,,Consulates,"Alt Moosach  in Munich, Germany",,german_fires_munich_locations,934b090ab9864eb131d8a03066c04b19,german_fires_munich_locations__bfb56d7325d92f8072422e8afec40b8d
am hart,"Am Hart  in Munich, Germany",48.210554,11.572193,2,,,,,,Exec,"Am Hart  in Munich, Germany",,german_fires_munich_locations,7d2dc31f770be9923e1bdeab0f5d8e8a,german_fires_munich_locations__62868a9551ed5e220e48e55ca6548a6b
freimann,"Freimann  in Munich, Germany",48.201196,11.6145677,2,,,,,,Diplomat,"Freimann  in Munich, Germany",,german_fires_munich_locations,999be63273f8e7ffe1cacceea23d304d,german_fires_munich_locations__94dc0379ce689ff58d80788c15947cad
oberfohring,"Oberfohring  in Munich, Germany",48.16405,11.622859,2,,,,,,Keyphrase,"Oberfohring  in Munich, Germany",,german_fires_munich_locations,7b566f19d2e1079105897d7758cf1f40,german_fires_munich_locations__77c34e8a8b54e722f7ca93e5d1979cb7
echarding,"Echarding  in Munich, Germany",48.122248,11.6286186,2,,,,,,Pipeline,"Echarding  in Munich, Germany",,german_fires_munich_locations,185f10197d2108b108147c4c99c3598f,german_fires_munich_locations__eea81c2d91ffdc3d8fc40904f78b5f5e
trudering-riem,"Trudering-Riem  in Munich, Germany",48.1286674,11.683546,2,,,,,,AAEntity,"Trudering-Riem  in Munich, Germany",,german_fires_munich_locations,4d27d1efef1a9c4009373065e06cce70,german_fires_munich_locations__849bd1582cbdbc7db7d2ff55774bb2b1
ramersdorf,"Ramersdorf  in Munich, Germany",48.103607,11.6335649,2,,,,,,FTO,"Ramersdorf  in Munich, Germany",,german_fires_munich_locations,39ff5dcf826a4e4876aaddb7a3b65f9f,german_fires_munich_locations__c822c26d849e728c2a1b3d5a13ccb9a2
obergiesing,"Obergiesing  in Munich, Germany",48.1053914,11.5914775,2,,,,,,space,"Obergiesing  in Munich, Germany",,german_fires_munich_locations,9496e6423bcb348ec3994945a0a7130d,german_fires_munich_locations__451c06bb70a459b34b381a9bfb80856a
untergiesing,"Untergiesing  in Munich, Germany",48.1004042,11.5663777,2,,,,,,ForeignMinister,"Untergiesing  in Munich, Germany",,german_fires_munich_locations,e7b3a36abd61b02263a7170257985b82,german_fires_munich_locations__8f2a3a10d68668106df6f3574d4b2985
thalkirchen,"Thalkirchen  in Munich, Germany",48.0767846,11.5120033,2,,,,,,IndustryTerm,"Thalkirchen  in Munich, Germany",,german_fires_munich_locations,e6cd424bfac9b2df90577f14ce160506,german_fires_munich_locations__b004d22b75c86713b2a25d4b0eea49e9
blumenau,"Blumenau  in Munich, Germany",48.1303,11.478815,2,,,,,,Consulates,"Blumenau  in Munich, Germany",,german_fires_munich_locations,fcbd50ef700b330e18524980b2a4cd4e,german_fires_munich_locations__4396cdd5e9156aac81917cef42ab941d
neupasing,"Neupasing  in Munich, Germany",48.1442639,11.5445909,2,,,,,,LegislativeCommittee,"Neupasing  in Munich, Germany",,german_fires_munich_locations,adb3dad318f442a9c2012427199440bb,german_fires_munich_locations__d206cdec5921900e2a49f6a7e93df9e6
altaubing,"Altaubing  in Munich, Germany",48.1602553,11.4180401,2,,,,,,ForeignMinister,"Altaubing  in Munich, Germany",,german_fires_munich_locations,86d1d9968f649395346e65affc084f0a,german_fires_munich_locations__539278747ef355d6b212452c0d07711a
industriebezirk,"Industriebezirk  in Munich, Germany",48.1351253,11.5819805,2,,,,,,Media,"Industriebezirk  in Munich, Germany",,german_fires_munich_locations,3375d8ce6633bd8272374c288e6a8069,german_fires_munich_locations__fa1b2028df92b0f298e535c9b2d68dcd
feldmoching,"Feldmoching  in Munich, Germany",48.2115037,11.5131806,2,,,,,,News,"Feldmoching  in Munich, Germany",,german_fires_munich_locations,9863c889d3db7bf0e55fca4921ee913a,german_fires_munich_locations__442964fd7bb6c888478e3d8778a88bea
friedenheim,"Friedenheim  in Munich, Germany",48.1401598,11.5312726,2,,,,,,Shipping,"Friedenheim  in Munich, Germany",,german_fires_munich_locations,5b980dd943a0ccbbf3c8f704ab411f59,german_fires_munich_locations__3a907727087415dda7f5001a2caa1ab4
angerviertel,"Angerviertel  in Munich, Germany",48.1350408,11.5693043,2,,,,,,LegislativeCommittee,"Angerviertel  in Munich, Germany",,german_fires_munich_locations,8a3ec8a670d8cb9d62421e706cbe09a8,german_fires_munich_locations__00d3058f6bf6d996ac8f479078bed432
deutsches museum,"Deutsches Museum  in Munich, Germany",48.1298707,11.5834522,2,,,,,,Wells,"Deutsches Museum  in Munich, Germany",,german_fires_munich_locations,3556bd2c69c117196d401a57e10fe088,german_fires_munich_locations__3139231f412a08aa2cd54e6ba7cb3e3f
augustenstrasse,"Augustenstrasse  in Munich, Germany",48.1500013,11.5635046,2,,,,,,Person,"Augustenstrasse  in Munich, Germany",,german_fires_munich_locations,e9a96a1f1613a47c0dc1d757a4250d2f,german_fires_munich_locations__6e8c01852ade0ce0aefa67b1459d77c4
am luitpoldpark,"Am Luitpoldpark  in Munich, Germany",48.171114,11.5699668,2,,,,,,Wells,"Am Luitpoldpark  in Munich, Germany",,german_fires_munich_locations,d5a8b0def4772b8fd7e5f0f23d71bcdf,german_fires_munich_locations__730eea54dffdd2ea7d795adee381c64a
steinhausen,"Steinhausen  in Munich, Germany",48.134347,11.60737,2,,,,,,Consulates,"Steinhausen  in Munich, Germany",,german_fires_munich_locations,77daed4078bb36c65cb076566204a4fc,german_fires_munich_locations__a8c058dd7567ddabfb4ec512221255d3
sendlinger feld,"Sendlinger Feld  in Munich, Germany",48.1319625,11.5279372,2,,,,,,LegislativeCommittee,"Sendlinger Feld  in Munich, Germany",,german_fires_munich_locations,6801bc1d4bb8b701f99da5cd1f730154,german_fires_munich_locations__712de243e860ff78d7110cf428473dd7
land in sonne,"Land in Sonne  in Munich, Germany",48.1283298,11.5228491,2,,,,,,Pipeline,"Land in Sonne  in Munich, Germany",,german_fires_munich_locations,0c6f87963f751986e18f78d8ff4b8ae5,german_fires_munich_locations__41a3264fce24bbcb9f9f7c6350c152b3
schwanthalerhohe,"Schwanthalerhohe  in Munich, Germany",48.1359616,11.5382059,2,,,,,,Person,"Schwanthalerhohe  in Munich, Germany",,german_fires_munich_locations,d132f5f424ddb4ffeb55577de9d33778,german_fires_munich_locations__f139f1b3bc255851c66b71363240e9b6
nymphenburg,"Nymphenburg  in Munich, Germany",48.1582675,11.5033143,2,,,,,,AAEntity,"Nymphenburg  in Munich, Germany",,german_fires_munich_locations,f96302d955a583f0ddec0cf196171b43,german_fires_munich_locations__4b99cd0c77a38ca0ad3822cf6a4b55e2
moosach-bahnhof,"Moosach-Bahnhof  in Munich, Germany",48.180756,11.5067003,2,,,,,,ForeignMinister,"Moosach-Bahnhof  in Munich, Germany",,german_fires_munich_locations,17353a60722fbbd82a6ad7611fcd80f4,german_fires_munich_locations__1a9e4b2c49bebe85393f340d52878a6b
am riesenfeld,"Am Riesenfeld  in Munich, Germany",48.1831062,11.5538061,2,,,,,,CompanyKeyword,"Am Riesenfeld  in Munich, Germany",,german_fires_munich_locations,ed9939676c036f858bc3b4665fdaafdd,german_fires_munich_locations__4ca8055d13ae2846446a3ba05cc6cc31
obere isarau,"Obere Isarau  in Munich, Germany",48.2057603,11.4741383,2,,,,,,ForeignMinistry,"Obere Isarau  in Munich, Germany",,german_fires_munich_locations,0a7bacbc00c5ccf5299056cd0a3126b9,german_fires_munich_locations__ed7a92dfc1817d8c458b709e58ff9fe9
johanneskirchen,"Johanneskirchen  in Munich, Germany",48.1682891,11.6458553,2,,,,,,Person,"Johanneskirchen  in Munich, Germany",,german_fires_munich_locations,c539f1533f259f82737b269135c306f0,german_fires_munich_locations__16bd0936051aeb55e42a14ce5c54a2c0
josephsburg,"Josephsburg  in Munich, Germany",48.1266212,11.6338028,2,,,,,,Wells,"Josephsburg  in Munich, Germany",,german_fires_munich_locations,2bf8853a884feb68635ca637ebdfab50,german_fires_munich_locations__d538f64982d6f73c2ca80b0683dbfe66
messestadt riem,"Messestadt Riem  in Munich, Germany",48.1334445,11.6905554,2,,,,,,Exec,"Messestadt Riem  in Munich, Germany",,german_fires_munich_locations,bd859316c2973df63658371657e66bff,german_fires_munich_locations__3e284c50641d8e2a4e976893efae5361
balanstrasse-west,"Balanstrasse-West  in Munich, Germany",48.1077212,11.604099,2,,,,,,Media,"Balanstrasse-West  in Munich, Germany",,german_fires_munich_locations,8cbee826db2e45f6ed93a5d580309581,german_fires_munich_locations__bf43ca09922f4cf6cef32f953457ed5e
sudgiesing,"Sudgiesing  in Munich, Germany",47.4502499,-122.3088165,2,,,,,,Legislator,"Sudgiesing  in Munich, Germany",,german_fires_munich_locations,5c51b2ed9a062ce920e312d88e7d13ca,german_fires_munich_locations__fe6f8c876fe155a757d33fa83b637a68
siebenbrunn,"Siebenbrunn  in Munich, Germany",48.0997453,11.560633,2,,,,,,Media,"Siebenbrunn  in Munich, Germany",,german_fires_munich_locations,e26cf7c906d8af25c4dbaa84c20de129,german_fires_munich_locations__88e48200a708baae5716f328fcfca3a8
obersendling,"Obersendling  in Munich, Germany",48.0767846,11.5120033,2,,,,,,Keyphrase,"Obersendling  in Munich, Germany",,german_fires_munich_locations,956665c5c297b49a51bff00f71b626e3,german_fires_munich_locations__cf1e7a41e9d5813cd19e5be1cb84b444
neuhadern,"Neuhadern  in Munich, Germany",48.1154366,11.4791454,2,,,,,,Organization,"Neuhadern  in Munich, Germany",,german_fires_munich_locations,0ac6aad88df48a7b492d5b9fac568aab,german_fires_munich_locations__a313b83ef91f16c4ef7410f78e930181
am westbad,"Am Westbad  in Munich, Germany",48.140853,11.474258,2,,,,,,CompanyKeyword,"Am Westbad  in Munich, Germany",,german_fires_munich_locations,cbb8929e5e6e61cd6f0fc0354eef4e72,german_fires_munich_locations__8da0a9ce9bc0b94f2c304aadd31c0de4
aubing-sud,"Aubing-Sud  in Munich, Germany",48.159003,11.415128,2,,,,,,LegislativeCommittee,"Aubing-Sud  in Munich, Germany",,german_fires_munich_locations,4dc1f19ff0cc4754d18669a609c5dbe4,german_fires_munich_locations__2985b4731b0012cbacd6b2ac003ec213
untermenzing-allach,"Untermenzing-Allach  in Munich, Germany",48.184487,11.448109,2,,,,,,Media,"Untermenzing-Allach  in Munich, Germany",,german_fires_munich_locations,4696a7437f4f1d9d05e920f4948d0be8,german_fires_munich_locations__cd7dce9dc34e39ac615d99982e3035ce
hasenbergl-lerchenau ost,"Hasenbergl-Lerchenau Ost  in Munich, Germany",48.2032874,11.5398709,2,,,,,,Organization,"Hasenbergl-Lerchenau Ost  in Munich, Germany",,german_fires_munich_locations,04805004aa67cf4120df4a11d3ea59d1,german_fires_munich_locations__b0d5271421398863341b91968d39ebce
st. ulrich,"St. Ulrich  in Munich, Germany",48.1401623,11.4993873,2,,,,,,Media,"St. Ulrich  in Munich, Germany",,german_fires_munich_locations,a4aff72d929a63215c334a76928e7233,german_fires_munich_locations__f49906a49abf88ebda0ccf2aa21f509e
hackenviertel,"Hackenviertel  in Munich, Germany",48.1394116,11.5756254,2,,,,,,News,"Hackenviertel  in Munich, Germany",,german_fires_munich_locations,d3f51ec238ab7f69cd49093eb4d7b1c3,german_fires_munich_locations__6e2282d936a9a02a292d16a19020b291
glockenbach,"Glockenbach  in Munich, Germany",48.1261922,11.5676355,2,,,,,,News,"Glockenbach  in Munich, Germany",,german_fires_munich_locations,308d7d0241982e27a0112e8e1462d95e,german_fires_munich_locations__2a607c2c347fd2b6678b870837f217f8
st. benno,"St. Benno  in Munich, Germany",48.150971,11.551716,2,,,,,,Consulates,"St. Benno  in Munich, Germany",,german_fires_munich_locations,a9809617e2501958c5aa06490791b305,german_fires_munich_locations__61557e79a6527c09c7bf2d03bc27877c
schwere-reiter-strasse,"Schwere-Reiter-Strasse  in Munich, Germany",48.1613623,11.5547032,2,,,,,,Refinery,"Schwere-Reiter-Strasse  in Munich, Germany",,german_fires_munich_locations,caf3d0dc4a04f2e091198fcab5464e13,german_fires_munich_locations__0f45e976ccb99af014cb6b4da04b8e07
haidhausen-nord,"Haidhausen-Nord  in Munich, Germany",48.1285918,11.5939258,2,,,,,,LegislativeCommittee,"Haidhausen-Nord  in Munich, Germany",,german_fires_munich_locations,307455de6dccfc8aec26babf3c23325a,german_fires_munich_locations__7b51eb9c7eb6364540a536a7cb93cf5a
am waldfriedhof,"Am Waldfriedhof  in Munich, Germany",48.1089931,11.5004048,2,,,,,,ForeignMinistry,"Am Waldfriedhof  in Munich, Germany",,german_fires_munich_locations,380a1c6b101f85e59cf767497ce66bb2,german_fires_munich_locations__ff2b415f30fecccacd674c5b0aca8b14
oberwiesenfeld,"Oberwiesenfeld  in Munich, Germany",48.1882527,11.5444507,2,,,,,,Exec,"Oberwiesenfeld  in Munich, Germany",,german_fires_munich_locations,7be170185c61810bfebe0a23207e46c8,german_fires_munich_locations__136106f7a08229f88792a06066c9e92c
milbertshofen,"Milbertshofen  in Munich, Germany",48.210554,11.572193,2,,,,,,Person,"Milbertshofen  in Munich, Germany",,german_fires_munich_locations,17f641f17a71a390464992a0030d1a8b,german_fires_munich_locations__c2a8c6b61d5e03759a21753c7f2211f1
alte heide-hirschau,"Alte Heide-Hirschau  in Munich, Germany",48.1791783,11.5998658,2,,,,,,Diplomat,"Alte Heide-Hirschau  in Munich, Germany",,german_fires_munich_locations,b065013082ed7bf92b46d85775719604,german_fires_munich_locations__b203cfdc2bf43c4125b7a8b4feab4046
herzogpark,"Herzogpark  in Munich, Germany",48.1573553,11.6492477,2,,,,,,Wells,"Herzogpark  in Munich, Germany",,german_fires_munich_locations,4abbfa8706255ba6ad22b74751c2c167,german_fires_munich_locations__8490344c53f3dfc5e6372841465591b4
berg am laim ost,"Berg am Laim Ost  in Munich, Germany",48.1273242,11.6346785,2,,,,,,LegislativeCommittee,"Berg am Laim Ost  in Munich, Germany",,german_fires_munich_locations,fdce235d19dc50dbf67ea850e987a780,german_fires_munich_locations__28e7ad47fb0babc850c078f3209258f1
gartenstadt trudering,"Gartenstadt Trudering  in Munich, Germany",48.105435,11.665584,2,,,,,,Pipeline,"Gartenstadt Trudering  in Munich, Germany",,german_fires_munich_locations,05b4f508854e7ecfb2df26e913cad8da,german_fires_munich_locations__6e140a62bd939447034031ce19522558
altperlach,"Altperlach  in Munich, Germany",48.103607,11.6335649,2,,,,,,Diplomat,"Altperlach  in Munich, Germany",,german_fires_munich_locations,700b0c9ae75d8a8bf4f07943fcaf1b03,german_fires_munich_locations__b92baaaa417bc979ebd7cb9c899f9d53
giesing,"Giesing in Munich, Germany",48.1063889,11.6,2,,,,,,FTO,"Giesing in Munich, Germany",,german_fires_munich_locations,f29c432d3483b81de2ecf21188b9a755,german_fires_munich_locations__ff49c5352edb7d99a8ef5947a26325df
forstenried,"Forstenried in Munich, Germany",48.0767846,11.5120033,2,,,,,,News,"Forstenried in Munich, Germany",,german_fires_munich_locations,cad39a93e0acd1e059cb9565ca6cde27,german_fires_munich_locations__6e09c03be9e2a9d941a6a92046b03812
grosshadern,"Grosshadern in Munich, Germany",48.1146995,11.4769749,2,,,,,,IndustryTerm,"Grosshadern in Munich, Germany",,german_fires_munich_locations,b91e867164118e34b2d5597dc74e6021,german_fires_munich_locations__dfaf541a1c6a322836641f1d5073a8f8
pasing,"Pasing in Munich, Germany",48.1466314,11.4593481,2,,,,,,CompanyKeyword,"Pasing in Munich, Germany",,german_fires_munich_locations,82d232c37ff9406b16f200d99dca4e48,german_fires_munich_locations__3d70c4b1a53bf8f945c639b37191f439
lochhausen,"Lochhausen in Munich, Germany",48.161115,11.4135864,2,,,,,,Wells,"Lochhausen in Munich, Germany",,german_fires_munich_locations,3fb22bdcd50ab2b8826571a165dc4b81,german_fires_munich_locations__c44c6146c3bfcf6addef0a540f44bf66
ludwigsfeld,"Ludwigsfeld in Munich, Germany",48.21694,11.4896798,2,,,,,,ForeignMinister,"Ludwigsfeld in Munich, Germany",,german_fires_munich_locations,ce805887e5c13011799eb77c61c06a50,german_fires_munich_locations__dff22db968d946207f7e4cdc8375de3b
kreuzviertel,"Kreuzviertel in Munich, Germany",48.1394116,11.5756254,2,,,,,,FTO,"Kreuzviertel in Munich, Germany",,german_fires_munich_locations,02f1ddbb45217e0daea7feafafec32b3,german_fires_munich_locations__d28068a14ea1b29715cdfc18be6e5d0a
dreimuhlen,"Dreimuhlen in Munich, Germany",48.1210046,11.5578868,2,,,,,,Pipeline,"Dreimuhlen in Munich, Germany",,german_fires_munich_locations,43e1ffabea64d72bfeb4276911009c10,german_fires_munich_locations__b535508be015440a60abc8ce322dc130
marsfeld,"Marsfeld in Munich, Germany",48.1347828,11.5861673,2,,,,,,Refinery,"Marsfeld in Munich, Germany",,german_fires_munich_locations,2a6dd9e13f315bcc2ad7a5a6c15aa7b5,german_fires_munich_locations__a4632a8a7d54bf921ac595a7474d69e2
haidhausen-sud,"Haidhausen-Sud  in Munich, Germany",48.1285918,11.5939258,2,,,,,,Refinery,"Haidhausen-Sud  in Munich, Germany",,german_fires_munich_locations,7829c3c741f48822c11de9b50948ad76,german_fires_munich_locations__6e0da7863877a4dfd281dc010b532613
st. vinzenz,"St. Vinzenz  in Munich, Germany",48.1470472,11.5410785,2,,,,,,News,"St. Vinzenz  in Munich, Germany",,german_fires_munich_locations,33eb5e5a564c7d9187f2ed0e13210436,german_fires_munich_locations__38321525ba9f7f7570fd3028af2f2eec
munchener freiheit,"Munchener Freiheit in Munich, Germany",48.163206,11.5870477,2,,,,,,LegislativeCommittee,"Munchener Freiheit in Munich, Germany",,german_fires_munich_locations,317db1c54271d071320a703f45c86a85,german_fires_munich_locations__4f5cb37daf091533230b853a8e5d4b91
englschalking,"Englschalking in Munich, Germany",48.1564372,11.6482902,2,,,,,,ForeignMinister,"Englschalking in Munich, Germany",,german_fires_munich_locations,412fef02c3339fc23606140e07458589,german_fires_munich_locations__29f005afb186ff2324cad307b1fdc1ba
waldtrudering,"Waldtrudering in Munich, Germany",48.1286674,11.683546,2,,,,,,Pipeline,"Waldtrudering in Munich, Germany",,german_fires_munich_locations,0bfef0fd0b66545f389f6a8db0a3ffff,german_fires_munich_locations__ee5d122b0a222d71e32356418dbb9dcd
