german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
altstadt,"Altstadt in Ingolstadt, Germany",48.7641547,11.4243318,2,"Ingolstadt, Germany",48.76580102,11.42479685,,,LegislativeCommittee,"Altstadt in Ingolstadt, Germany",,german_fires_ingolstadt_locations,88bd7523e2d4e0b782abc2aea725fd0a,german_fires_ingolstadt_locations__88bd7523e2d4e0b782abc2aea725fd0a
am auwaldsee,"Am Auwaldsee in Ingolstadt, Germany",48.7552261,11.467727,2,,,,,,News,"Am Auwaldsee in Ingolstadt, Germany",,german_fires_ingolstadt_locations,db818a4b496e641b549ef7b78e45eb72,german_fires_ingolstadt_locations__db818a4b496e641b549ef7b78e45eb72
am sudfriedhof,"Am Sudfriedhof in Ingolstadt, Germany",48.7381977,11.424309,2,,,,,,space,"Am Sudfriedhof in Ingolstadt, Germany",,german_fires_ingolstadt_locations,aae687da240757ed98908afeccc63467,german_fires_ingolstadt_locations__aae687da240757ed98908afeccc63467
am wasserwerk,"Am Wasserwerk in Ingolstadt, Germany",48.7808161,11.4442484,2,,,,,ss,Consulates,"Am Wasserwerk in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f91777d2bdf50dfb4a6184d330848bd0,german_fires_ingolstadt_locations__f91777d2bdf50dfb4a6184d330848bd0
antonviertel,"Antonviertel in Ingolstadt, Germany",48.7665351,11.4257541,2,,,,,u,Shipping,"Antonviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,11b5d9ca57af0ab3703a595b5eadb3e7,german_fires_ingolstadt_locations__11b5d9ca57af0ab3703a595b5eadb3e7
audi-bezirk,"AUDI-Bezirk in Ingolstadt, Germany",48.7688808,11.3986911,2,,,,,a,space,"AUDI-Bezirk in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d3d4cb74b447c5ccd5da799bc7aec2a2,german_fires_ingolstadt_locations__d3d4cb74b447c5ccd5da799bc7aec2a2
augustinviertel,"Augustinviertel in Ingolstadt, Germany",48.7544834,11.4409536,2,,,,,o,Diplomat,"Augustinviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,bbeaf2289d0100d8b745cdfe3ad8eb3b,german_fires_ingolstadt_locations__bbeaf2289d0100d8b745cdfe3ad8eb3b
bahnhofsviertel,"Bahnhofsviertel in Ingolstadt, Germany",48.74432181,11.43663863,2,,,,,,ForeignMinister,"Bahnhofsviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f189d9762b6949ce05a268eba49fc336,german_fires_ingolstadt_locations__f189d9762b6949ce05a268eba49fc336
bruckenkopf,"Bruckenkopf in Ingolstadt, Germany",48.7580607,11.43118,2,,,,,,IndustryTerm,"Bruckenkopf in Ingolstadt, Germany",,german_fires_ingolstadt_locations,c468de54a3538b5d568348ea5664df00,german_fires_ingolstadt_locations__c468de54a3538b5d568348ea5664df00
dunzlau,"Dunzlau in Ingolstadt, Germany",48.7777248,11.3261667,2,,,,,,DiplomaticFacilities,"Dunzlau in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d1086470712daa5d5d695f9300ac7655,german_fires_ingolstadt_locations__d1086470712daa5d5d695f9300ac7655
edelstein,"Edelstein in Ingolstadt, Germany",48.7648129,11.4291361,2,,,,,,Consulates,"Edelstein in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d6a56b11646bdd4fe0407b7a045bb56c,german_fires_ingolstadt_locations__d6a56b11646bdd4fe0407b7a045bb56c
etting,"Etting in Ingolstadt, Germany",48.8064172,11.4022012,2,,,,,,Legislator,"Etting in Ingolstadt, Germany",,german_fires_ingolstadt_locations,b02c966df79fb53ca08b3030a53e26bf,german_fires_ingolstadt_locations__b02c966df79fb53ca08b3030a53e26bf
etting ost,"Etting Ost in Ingolstadt, Germany",48.8048087,11.4011804,2,,,,,,DiplomaticFacilities,"Etting Ost in Ingolstadt, Germany",,german_fires_ingolstadt_locations,3ec79151230eaf85b446fe7f95d69ee9,german_fires_ingolstadt_locations__3ec79151230eaf85b446fe7f95d69ee9
etting west,"Etting West in Ingolstadt, Germany",48.8064172,11.4022012,2,,,,,,LegislativeCommittee,"Etting West in Ingolstadt, Germany",,german_fires_ingolstadt_locations,bb6c29ee238df5c1dff4d51e9adbd9a3,german_fires_ingolstadt_locations__bb6c29ee238df5c1dff4d51e9adbd9a3
feldkirchen,"Feldkirchen in Ingolstadt, Germany",48.7686411,11.4680057,2,,,,,,ForeignMinistry,"Feldkirchen in Ingolstadt, Germany",,german_fires_ingolstadt_locations,528f201f239e40a9cff997dfb99df8be,german_fires_ingolstadt_locations__528f201f239e40a9cff997dfb99df8be
friedrichshofen,"Friedrichshofen in Ingolstadt, Germany",48.7759054,11.3764127,2,,,,,,AAEntity,"Friedrichshofen in Ingolstadt, Germany",,german_fires_ingolstadt_locations,ce748335344d53b79efc94a20db3c208,german_fires_ingolstadt_locations__ce748335344d53b79efc94a20db3c208
friedrichshofen-hollerstauden,"Friedrichshofen-Hollerstauden in Ingolstadt, Germany",48.7721297,11.3875257,2,,,,,,DiplomaticFacilities,"Friedrichshofen-Hollerstauden in Ingolstadt, Germany",,german_fires_ingolstadt_locations,59c3f33bf1688183fabe987b640a0ed0,german_fires_ingolstadt_locations__59c3f33bf1688183fabe987b640a0ed0
gabelsbergerstrasse,"Gabelsbergerstrasse in Ingolstadt, Germany",48.7733192,11.41354,2,,,,,,Diplomat,"Gabelsbergerstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f145526ed085bea3a427427d00fcb1ea,german_fires_ingolstadt_locations__f145526ed085bea3a427427d00fcb1ea
gaimersheimer heide,"Gaimersheimer Heide in Ingolstadt, Germany",48.78297,11.376228,2,,,,,,Shipping,"Gaimersheimer Heide in Ingolstadt, Germany",,german_fires_ingolstadt_locations,4907b61faeddce481b5acad34ddc2d84,german_fires_ingolstadt_locations__4907b61faeddce481b5acad34ddc2d84
gerolfing nord,"Gerolfing Nord in Ingolstadt, Germany",48.75582,11.3482136,2,,,,,,Keyphrase,"Gerolfing Nord in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f2604868ad7cbacf287c46b546fd666b,german_fires_ingolstadt_locations__f2604868ad7cbacf287c46b546fd666b
gerolfing sud,"Gerolfing Sud in Ingolstadt, Germany",48.75582,11.3482136,2,,,,,,CompanyKeyword,"Gerolfing Sud in Ingolstadt, Germany",,german_fires_ingolstadt_locations,c44f045615e80b26ee8bd5a41608c349,german_fires_ingolstadt_locations__c44f045615e80b26ee8bd5a41608c349
gerolfinger strasse,"Gerolfinger Strasse in Ingolstadt, Germany",48.7643139,11.3957989,2,,,,,,Diplomat,"Gerolfinger Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,ef140a681d7c81dc1a99d08db529b8cc,german_fires_ingolstadt_locations__ef140a681d7c81dc1a99d08db529b8cc
gewerbegebiet nord,"Gewerbegebiet Nord in Ingolstadt, Germany",48.784205,11.4777292,2,,,,,,CompanyKeyword,"Gewerbegebiet Nord in Ingolstadt, Germany",,german_fires_ingolstadt_locations,b560b5c576a2cee413288b89a4eaf5db,german_fires_ingolstadt_locations__b560b5c576a2cee413288b89a4eaf5db
gewerbegebiet so,"Gewerbegebiet SO in Ingolstadt, Germany",48.7665351,11.4257541,2,,,,,,Refinery,"Gewerbegebiet SO in Ingolstadt, Germany",,german_fires_ingolstadt_locations,e701071125fc2a507d4a2fafe72d5a54,german_fires_ingolstadt_locations__e701071125fc2a507d4a2fafe72d5a54
hagau,"Hagau in Ingolstadt, Germany",48.7158573,11.372929,2,,,,,,Pipeline,"Hagau in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d80dfaf50d801fab3a9071815cb110c2,german_fires_ingolstadt_locations__d80dfaf50d801fab3a9071815cb110c2
haunwohr,"Haunwohr in Ingolstadt, Germany",48.7396352,11.4084825,2,,,,,,LegislativeCommittee,"Haunwohr in Ingolstadt, Germany",,german_fires_ingolstadt_locations,b8b34c4decf52f9ec4742e02194cbe6a,german_fires_ingolstadt_locations__b8b34c4decf52f9ec4742e02194cbe6a
herschelstrasse,"Herschelstrasse in Ingolstadt, Germany",48.7764544,11.4016635,2,,,,,,DiplomaticFacilities,"Herschelstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f7e8efaa6f5fd1dfbc059613141d92d5,german_fires_ingolstadt_locations__f7e8efaa6f5fd1dfbc059613141d92d5
herz-jesu-viertel,"Herz-Jesu-Viertel in Ingolstadt, Germany",48.7461007,11.4178991,2,,,,,,Person,"Herz-Jesu-Viertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,63753d1868d7f996e35c59c801e7e140,german_fires_ingolstadt_locations__63753d1868d7f996e35c59c801e7e140
hollerstauden,"Hollerstauden in Ingolstadt, Germany",48.767608,11.3830767,2,,,,,,FTO,"Hollerstauden in Ingolstadt, Germany",,german_fires_ingolstadt_locations,0f5a49b5a3f92dc6888be9112032fd5c,german_fires_ingolstadt_locations__0f5a49b5a3f92dc6888be9112032fd5c
hundszell,"Hundszell in Ingolstadt, Germany",48.7305044,11.3980832,2,,,,,,Keyphrase,"Hundszell in Ingolstadt, Germany",,german_fires_ingolstadt_locations,65e7ec9a0fe328fb1c7cae21b364fa08,german_fires_ingolstadt_locations__65e7ec9a0fe328fb1c7cae21b364fa08
im freihof,"Im Freihof in Ingolstadt, Germany",48.7713638,11.411036,2,,,,,,Person,"Im Freihof in Ingolstadt, Germany",,german_fires_ingolstadt_locations,b90a0d3f53ea7cb1449feb5baffe1366,german_fires_ingolstadt_locations__b90a0d3f53ea7cb1449feb5baffe1366
irgertsheim,"Irgertsheim in Ingolstadt, Germany",48.7680338,11.2763387,2,,,,,,ForeignMinistry,"Irgertsheim in Ingolstadt, Germany",,german_fires_ingolstadt_locations,9816125f359953a5bee22c36b3940cd2,german_fires_ingolstadt_locations__9816125f359953a5bee22c36b3940cd2
josephsviertel,"Josephsviertel in Ingolstadt, Germany",48.7827315,11.4140767,2,,,,,,Pipeline,"Josephsviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,5cff258e6733eb3c623f03884a3a15a7,german_fires_ingolstadt_locations__5cff258e6733eb3c623f03884a3a15a7
knoglersfreude,"Knoglersfreude in Ingolstadt, Germany",48.730001,11.395168,2,,,,,,Organization,"Knoglersfreude in Ingolstadt, Germany",,german_fires_ingolstadt_locations,e56f7bd78fbdd89d80242bec2e27a675,german_fires_ingolstadt_locations__e56f7bd78fbdd89d80242bec2e27a675
knoglersfreude,"Knoglersfreude in Ingolstadt, Germany",48.730001,11.395168,2,,,,,,Organization,"Knoglersfreude in Ingolstadt, Germany",,german_fires_ingolstadt_locations,e56f7bd78fbdd89d80242bec2e27a675,german_fires_ingolstadt_locations__e56f7bd78fbdd89d80242bec2e27a675
konradviertel,"Konradviertel in Ingolstadt, Germany",48.7716082,11.4515735,2,,,,,,Refinery,"Konradviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,b58051b317dcc36fd9f122f92c7db35f,german_fires_ingolstadt_locations__b58051b317dcc36fd9f122f92c7db35f
kothau,"Kothau in Ingolstadt, Germany",48.7420403,11.4479231,2,,,,,,Refinery,"Kothau in Ingolstadt, Germany",,german_fires_ingolstadt_locations,4af85ff05ef879ac6c84edb0b08d4221,german_fires_ingolstadt_locations__4af85ff05ef879ac6c84edb0b08d4221
mailing,"Mailing in Ingolstadt, Germany",48.770158,11.4845398,2,,,,,,News,"Mailing in Ingolstadt, Germany",,german_fires_ingolstadt_locations,99f1f3393d97d537e5d1198a8ef6ec15,german_fires_ingolstadt_locations__99f1f3393d97d537e5d1198a8ef6ec15
mailing nord,"Mailing Nord in Ingolstadt, Germany",48.784205,11.4777292,2,,,,,,IndustryTerm,"Mailing Nord in Ingolstadt, Germany",,german_fires_ingolstadt_locations,6d855d6e5223545468ac35d630cb9116,german_fires_ingolstadt_locations__6d855d6e5223545468ac35d630cb9116
mailing nordwest,"Mailing Nordwest in Ingolstadt, Germany",48.7671317,11.4206032,2,,,,,,IndustryTerm,"Mailing Nordwest in Ingolstadt, Germany",,german_fires_ingolstadt_locations,0d023924e66dd66dc7cf6a99e20c7362,german_fires_ingolstadt_locations__0d023924e66dd66dc7cf6a99e20c7362
mailing sud,"Mailing Sud in Ingolstadt, Germany",48.770158,11.4845398,2,,,,,,Organization,"Mailing Sud in Ingolstadt, Germany",,german_fires_ingolstadt_locations,a868c7c2fa546b7c6f7950012c80ce7e,german_fires_ingolstadt_locations__a868c7c2fa546b7c6f7950012c80ce7e
monikaviertel,"Monikaviertel in Ingolstadt, Germany",48.7584064,11.4495895,2,,,,,,ForeignMinister,"Monikaviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,88e68cac651a93352d2a45b472b902dd,german_fires_ingolstadt_locations__88e68cac651a93352d2a45b472b902dd
muhlhausen,"Muhlhausen in Ingolstadt, Germany",48.7784135,11.306398,2,,,,,,CompanyKeyword,"Muhlhausen in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d7b90d5fb68a9b74c0b845c776c9b2fd,german_fires_ingolstadt_locations__d7b90d5fb68a9b74c0b845c776c9b2fd
mullerbadsiedlung,"Mullerbadsiedlung in Ingolstadt, Germany",48.7890188,11.441844,2,,,,,,space,"Mullerbadsiedlung in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d78924cfcf240cb532488d21ca77f71d,german_fires_ingolstadt_locations__d78924cfcf240cb532488d21ca77f71d
munchner strasse,"Munchner Strasse in Ingolstadt, Germany",48.7433061,11.429505,2,,,,,,Refinery,"Munchner Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,a92b5448af2b65867d3197aabb7f461b,german_fires_ingolstadt_locations__a92b5448af2b65867d3197aabb7f461b
niederfeld,"Niederfeld in Ingolstadt, Germany",48.733556,11.4754045,2,,,,,,DiplomaticFacilities,"Niederfeld in Ingolstadt, Germany",,german_fires_ingolstadt_locations,84720e2dee690fb9285e47660b8bcea7,german_fires_ingolstadt_locations__84720e2dee690fb9285e47660b8bcea7
nordbahnhof,"Nordbahnhof in Ingolstadt, Germany",48.7718319,11.4332711,2,,,,,,IndustryTerm,"Nordbahnhof in Ingolstadt, Germany",,german_fires_ingolstadt_locations,611421ca13749c327ba1f1bd06cd7efc,german_fires_ingolstadt_locations__611421ca13749c327ba1f1bd06cd7efc
nordost,"Nordost in Ingolstadt, Germany",48.7792336,11.4344966,2,,,,,,Pipeline,"Nordost in Ingolstadt, Germany",,german_fires_ingolstadt_locations,a371be39646b474628499aa351825d89,german_fires_ingolstadt_locations__a371be39646b474628499aa351825d89
nordwest,"Nordwest in Ingolstadt, Germany",48.7751006,11.4097636,2,,,,,,DiplomaticFacilities,"Nordwest in Ingolstadt, Germany",,german_fires_ingolstadt_locations,ac5da9cbb45973f959941030910f6c95,german_fires_ingolstadt_locations__ac5da9cbb45973f959941030910f6c95
oberbrunnenreuth,"Oberbrunnenreuth in Ingolstadt, Germany",48.7194002,11.4010846,2,,,,,,ForeignMinistry,"Oberbrunnenreuth in Ingolstadt, Germany",,german_fires_ingolstadt_locations,bb3189085cc0cea99ae19b185a73e6c6,german_fires_ingolstadt_locations__bb3189085cc0cea99ae19b185a73e6c6
oberhaunstadt,"Oberhaunstadt in Ingolstadt, Germany",48.7948902,11.4410496,2,,,,,,Shipping,"Oberhaunstadt in Ingolstadt, Germany",,german_fires_ingolstadt_locations,5f6f95374b4c6e46a977693918331bc7,german_fires_ingolstadt_locations__5f6f95374b4c6e46a977693918331bc7
oberhaunstadt,"Oberhaunstadt in Ingolstadt, Germany",48.7948902,11.4410496,2,,,,,,Shipping,"Oberhaunstadt in Ingolstadt, Germany",,german_fires_ingolstadt_locations,5f6f95374b4c6e46a977693918331bc7,german_fires_ingolstadt_locations__5f6f95374b4c6e46a977693918331bc7
pettenhofen,"Pettenhofen in Ingolstadt, Germany",48.7764931,11.2872548,2,,,,,,DiplomaticFacilities,"Pettenhofen in Ingolstadt, Germany",,german_fires_ingolstadt_locations,c42f9746d8ce997947277984b12c446e,german_fires_ingolstadt_locations__c42f9746d8ce997947277984b12c446e
piusviertel,"Piusviertel in Ingolstadt, Germany",48.778641,11.4087546,2,,,,,,LegislativeCommittee,"Piusviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,41a7e02ddf36c80c353bd929612b52f8,german_fires_ingolstadt_locations__41a7e02ddf36c80c353bd929612b52f8
probierlweg,"Probierlweg in Ingolstadt, Germany",48.7583382,11.4109896,2,,,,,,Refinery,"Probierlweg in Ingolstadt, Germany",,german_fires_ingolstadt_locations,844d3298a388db0f43017d6ee822b0e9,german_fires_ingolstadt_locations__844d3298a388db0f43017d6ee822b0e9
raffineriebezirk,"Raffineriebezirk in Ingolstadt, Germany",48.7933211,11.4804791,2,,,,,,ForeignMinistry,"Raffineriebezirk in Ingolstadt, Germany",,german_fires_ingolstadt_locations,e1c0701d50263bfa89bc615f692cb77d,german_fires_ingolstadt_locations__e1c0701d50263bfa89bc615f692cb77d
richard-strauss-strasse,"Richard-Strauss-Strasse in Ingolstadt, Germany",48.7722291,11.4035797,2,,,,,,Organization,"Richard-Strauss-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,6f40b7fb8184ea94e134364a68baff7a,german_fires_ingolstadt_locations__6f40b7fb8184ea94e134364a68baff7a
ringsee,"Ringsee in Ingolstadt, Germany",48.731307,11.444171,2,,,,,,ForeignMinister,"Ringsee in Ingolstadt, Germany",,german_fires_ingolstadt_locations,abb4ed7c39f94b26504b03a33c3d8546,german_fires_ingolstadt_locations__abb4ed7c39f94b26504b03a33c3d8546
rothenturm,"Rothenturm in Ingolstadt, Germany",48.7351721,11.4593353,2,,,,,,Wells,"Rothenturm in Ingolstadt, Germany",,german_fires_ingolstadt_locations,19514199eca8743b159fd0605545cae5,german_fires_ingolstadt_locations__19514199eca8743b159fd0605545cae5
schlachthofviertel,"Schlachthofviertel in Ingolstadt, Germany",48.7827315,11.4140767,2,,,,,,AAEntity,"Schlachthofviertel in Ingolstadt, Germany",,german_fires_ingolstadt_locations,8b0388996fc44dd41ae50130fd1c2e1b,german_fires_ingolstadt_locations__8b0388996fc44dd41ae50130fd1c2e1b
schubert&salzer,"Schubert&Salzer in Ingolstadt, Germany",48.7363815,11.4754514,2,,,,,,AAEntity,"Schubert&Salzer in Ingolstadt, Germany",,german_fires_ingolstadt_locations,fdb00bc3101f210d3d3eeb3ef6ff1874,german_fires_ingolstadt_locations__fdb00bc3101f210d3d3eeb3ef6ff1874
seehof,"Seehof in Ingolstadt, Germany",48.7148698,11.4209566,2,,,,,,LegislativeCommittee,"Seehof in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d8df1806b5c40afa134863eafdb2cde9,german_fires_ingolstadt_locations__d8df1806b5c40afa134863eafdb2cde9
spitalhof,"Spitalhof in Ingolstadt, Germany",48.7266961,11.413462,2,,,,,,Shipping,"Spitalhof in Ingolstadt, Germany",,german_fires_ingolstadt_locations,eda79e8a2794343a55e7e031b4784232,german_fires_ingolstadt_locations__eda79e8a2794343a55e7e031b4784232
stangletten,"Stangletten in Ingolstadt, Germany",48.7644949,11.4180245,2,,,,,,Organization,"Stangletten in Ingolstadt, Germany",,german_fires_ingolstadt_locations,e12d40cf5c2bc11bbc78188be3744e68,german_fires_ingolstadt_locations__e12d40cf5c2bc11bbc78188be3744e68
sud,"Sud in Ingolstadt, Germany",48.7030603,11.4108409,2,,,,,,Keyphrase,"Sud in Ingolstadt, Germany",,german_fires_ingolstadt_locations,84a5c9e5fcdf0f06619d538bc60d4d9b,german_fires_ingolstadt_locations__84a5c9e5fcdf0f06619d538bc60d4d9b
sudost,"Sudost in Ingolstadt, Germany",48.7465263,11.4670482,2,,,,,,Consulates,"Sudost in Ingolstadt, Germany",,german_fires_ingolstadt_locations,2b64c8f5c967a4799655080e240cbce8,german_fires_ingolstadt_locations__2b64c8f5c967a4799655080e240cbce8
sudwest,"Sudwest in Ingolstadt, Germany",48.7411148,11.4138253,2,,,,,,Keyphrase,"Sudwest in Ingolstadt, Germany",,german_fires_ingolstadt_locations,6e00f499dfce20e6589c7eac19b41119,german_fires_ingolstadt_locations__6e00f499dfce20e6589c7eac19b41119
unterbrunnenreuth,"Unterbrunnenreuth in Ingolstadt, Germany",48.7202844,11.4239986,2,,,,,,Diplomat,"Unterbrunnenreuth in Ingolstadt, Germany",,german_fires_ingolstadt_locations,5c4d45084a772727dc6ecf3970ba9712,german_fires_ingolstadt_locations__5c4d45084a772727dc6ecf3970ba9712
unterhaunstadt,"Unterhaunstadt in Ingolstadt, Germany",48.7862628,11.4509263,2,,,,,,AAEntity,"Unterhaunstadt in Ingolstadt, Germany",,german_fires_ingolstadt_locations,50117f4ae3e4177b81cf29904eca1682,german_fires_ingolstadt_locations__50117f4ae3e4177b81cf29904eca1682
winden,"Winden in Ingolstadt, Germany",48.7015642,11.3888254,2,,,,,,Person,"Winden in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f173553703938ef38844697256c85878,german_fires_ingolstadt_locations__f173553703938ef38844697256c85878
zuchering nord,"Zuchering Nord in Ingolstadt, Germany",48.7098334,11.4064504,2,,,,,,Exec,"Zuchering Nord in Ingolstadt, Germany",,german_fires_ingolstadt_locations,4147a28f54241c465b8631cd4c0473b9,german_fires_ingolstadt_locations__4147a28f54241c465b8631cd4c0473b9
zuchering sud,"Zuchering Sud in Ingolstadt, Germany",48.7098334,11.4064504,2,,,,,,DiplomaticFacilities,"Zuchering Sud in Ingolstadt, Germany",,german_fires_ingolstadt_locations,26e8f58fa5b8ccbb734d0c5a721464b9,german_fires_ingolstadt_locations__26e8f58fa5b8ccbb734d0c5a721464b9
adam-lechner-str.,"Adam-Lechner-Strasse in Ingolstadt, Germany",48.7142672,11.4101278,1,,,,,,Shipping,"Adam-Lechner-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,c96cd96f4492e44cf1968ab9b88c532e,german_fires_ingolstadt_locations__c96cd96f4492e44cf1968ab9b88c532e
adam-smith-str.,"Adam-Smith-Strasse in Ingolstadt, Germany",48.7686933,11.3868473,1,,,,,,ForeignMinister,"Adam-Smith-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,02226341684a19f04ae804995185fe0a,german_fires_ingolstadt_locations__02226341684a19f04ae804995185fe0a
adlerstr.,"Adlerstrasse in Ingolstadt, Germany",48.7483824,11.4216968,1,,,,,,News,"Adlerstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d38fad6c2e5872eb72235f0cfaa07e82,german_fires_ingolstadt_locations__d38fad6c2e5872eb72235f0cfaa07e82
adlmannsberger weg,"Adlmannsberger Weg in Ingolstadt, Germany",48.807805,11.408146,1,,,,,,ForeignMinister,"Adlmannsberger Weg in Ingolstadt, Germany",,german_fires_ingolstadt_locations,61a1e8e3516b4940e4fd5761c94fd92b,german_fires_ingolstadt_locations__61a1e8e3516b4940e4fd5761c94fd92b
adlzreiterstr.,"Adlzreiterstrasse in Ingolstadt, Germany",48.7364391,11.4167552,1,,,,,,ForeignMinistry,"Adlzreiterstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,570857c95cf92285230a4ccd5a690ae1,german_fires_ingolstadt_locations__570857c95cf92285230a4ccd5a690ae1
adolf-kolping-str.,"Adolf-Kolping-Strasse in Ingolstadt, Germany",48.7669294,11.4247701,1,,,,,,CompanyKeyword,"Adolf-Kolping-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,08dfc3413f2032d474097110b8e22410,german_fires_ingolstadt_locations__08dfc3413f2032d474097110b8e22410
adolf-landes-str.,"Adolf-Landes-Strasse in Ingolstadt, Germany",48.7246557,11.4238743,1,,,,,,Person,"Adolf-Landes-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f0dd7666bc2f4097c5c2792f3345b8f7,german_fires_ingolstadt_locations__f0dd7666bc2f4097c5c2792f3345b8f7
agnes-bernauer-str.,"Agnes-Bernauer-Strasse in Ingolstadt, Germany",48.7322307,11.4007535,1,,,,,,CompanyKeyword,"Agnes-Bernauer-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,15db68779874a1aac56b363bb53b3c28,german_fires_ingolstadt_locations__15db68779874a1aac56b363bb53b3c28
agricolastr.,"Agricolastrasse in Ingolstadt, Germany",48.7821613,11.4287805,1,,,,,,AAEntity,"Agricolastrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,9481aeeb5640df742f35db227e7c56b9,german_fires_ingolstadt_locations__9481aeeb5640df742f35db227e7c56b9
ahornweg,"Ahornweg in Ingolstadt, Germany",48.773426,11.3819005,1,,,,,,CompanyKeyword,"Ahornweg in Ingolstadt, Germany",,german_fires_ingolstadt_locations,82e049b0cad986639eb8ffc64bd4083d,german_fires_ingolstadt_locations__82e049b0cad986639eb8ffc64bd4083d
aichingerstr.,"Aichingerstrasse in Ingolstadt, Germany",48.7737073,11.4276521,1,,,,,,Legislator,"Aichingerstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,9a6b32ead80627eaba1dee0dcac74bfc,german_fires_ingolstadt_locations__9a6b32ead80627eaba1dee0dcac74bfc
akazienstr.,"Akazienstrasse in Ingolstadt, Germany",48.7564586,11.3449256,1,,,,,,FTO,"Akazienstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,3997c208a61c0a780ca6e2664c19a1d3,german_fires_ingolstadt_locations__3997c208a61c0a780ca6e2664c19a1d3
akeleistr.,"Akeleistrasse in Ingolstadt, Germany",48.7733859,11.4685624,1,,,,,,FTO,"Akeleistrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,3754467e117a2594145133ebc3b21f8c,german_fires_ingolstadt_locations__3754467e117a2594145133ebc3b21f8c
alban-berg-str.,"Alban-Berg-Strasse in Ingolstadt, Germany",48.7729971,11.403663,1,,,,,,ForeignMinister,"Alban-Berg-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,6746b7be646c35f6bffbf43bfea51cf7,german_fires_ingolstadt_locations__6746b7be646c35f6bffbf43bfea51cf7
albert-schweitzer-str.,"Albert-Schweitzer-Strasse in Ingolstadt, Germany",48.7584035,11.4078742,1,,,,,,Legislator,"Albert-Schweitzer-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,f5363e0d46cd81df8ad19b8c896721b5,german_fires_ingolstadt_locations__f5363e0d46cd81df8ad19b8c896721b5
albertus-magnus-str.,"Albertus-Magnus-Strasse in Ingolstadt, Germany",48.7699142,11.3850384,1,,,,,,Diplomat,"Albertus-Magnus-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,22032c026d480a3fe7172fe018a7e779,german_fires_ingolstadt_locations__22032c026d480a3fe7172fe018a7e779
albrecht-durer-str.,"Albrecht-Durer-Strasse in Ingolstadt, Germany",48.7389233,11.4434405,1,,,,,,Person,"Albrecht-Durer-Strasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,b305f5e1c168341c9bc54f94f748ff45,german_fires_ingolstadt_locations__b305f5e1c168341c9bc54f94f748ff45
aldringenstr.,"Aldringenstrasse in Ingolstadt, Germany",48.7421053,11.4266814,1,,,,,,Media,"Aldringenstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,d6e4a32ee8c08defe6ca851f9205595d,german_fires_ingolstadt_locations__d6e4a32ee8c08defe6ca851f9205595d
alemannenstr.,"Alemannenstrasse in Ingolstadt, Germany",48.7408913,11.4106452,1,,,,,,Pipeline,"Alemannenstrasse in Ingolstadt, Germany",,german_fires_ingolstadt_locations,9cc5fed0c59b5ba53014a7161da46778,german_fires_ingolstadt_locations__9cc5fed0c59b5ba53014a7161da46778
