keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#rhodeisland,RI,News,RI,,dgm_amberalertstate,2cffb802c2aa988d1e7f2c2c78284d62,dgm_amberalertstate__2cffb802c2aa988d1e7f2c2c78284d62
#southcarolina,SC,AAEntity,SC,,dgm_amberalertstate,6a65edb0cc17d66c677814115b1477f5,dgm_amberalertstate__6a65edb0cc17d66c677814115b1477f5
#southdakota,SD,space,SD,,dgm_amberalertstate,38f99abbc1d339c277c0669e7bc373c0,dgm_amberalertstate__38f99abbc1d339c277c0669e7bc373c0
#tennessee,TN,Person,TN,,dgm_amberalertstate,947d7d61cd9ae4cb2ccd29438d7f9974,dgm_amberalertstate__947d7d61cd9ae4cb2ccd29438d7f9974
#texas,TX,space,TX,,dgm_amberalertstate,869036c9d97cf6593c6f1c2ccfd99a49,dgm_amberalertstate__869036c9d97cf6593c6f1c2ccfd99a49
#utah,UT,FTO,UT,,dgm_amberalertstate,87db16cba59e908888837d351af65bfe,dgm_amberalertstate__87db16cba59e908888837d351af65bfe
#vermont,VT,space,VT,,dgm_amberalertstate,072bfacf555fde9accd162a180ff0ac4,dgm_amberalertstate__072bfacf555fde9accd162a180ff0ac4
#virginia,VA,CompanyKeyword,VA,,dgm_amberalertstate,3a11129c3467b1bcf46522b8e2ab3328,dgm_amberalertstate__3a11129c3467b1bcf46522b8e2ab3328
#washington,WA,Person,WA,,dgm_amberalertstate,4306a04670067b5b27e766335d3d40fa,dgm_amberalertstate__4306a04670067b5b27e766335d3d40fa
#westvirginia,WV,space,WV,,dgm_amberalertstate,b484fe295bb7ccd00d90fcf8094b037e,dgm_amberalertstate__b484fe295bb7ccd00d90fcf8094b037e
#wisconsin,WI,ForeignMinister,WI,,dgm_amberalertstate,04b0da1d9fcbe36f8fb4a357f875d4b7,dgm_amberalertstate__04b0da1d9fcbe36f8fb4a357f875d4b7
#wyoming,WY,AAEntity,WY,,dgm_amberalertstate,05184b2fec44bde3ebe5d5f386d7e1eb,dgm_amberalertstate__05184b2fec44bde3ebe5d5f386d7e1eb
#dc,DC,Wells,DC,,dgm_amberalertstate,cf75e54791dd1f49f918345fdfe2430b,dgm_amberalertstate__cf75e54791dd1f49f918345fdfe2430b
#districtofcolumbia,DC,Pipeline,DC,,dgm_amberalertstate,cf75e54791dd1f49f918345fdfe2430b,dgm_amberalertstate__cf75e54791dd1f49f918345fdfe2430b
#alabama,AL,Exec,AL,,dgm_amberalertstate,e892e780304dc3ef15e69b9f3fed3669,dgm_amberalertstate__e892e780304dc3ef15e69b9f3fed3669
#alaska,AK,Diplomat,AK,,dgm_amberalertstate,631de3eab18d35e667a73157e91a8aa6,dgm_amberalertstate__631de3eab18d35e667a73157e91a8aa6
#arizona,AZ,LegislativeCommittee,AZ,,dgm_amberalertstate,546a9a80eb981c7f0aabcaeb34d9514e,dgm_amberalertstate__546a9a80eb981c7f0aabcaeb34d9514e
#arkansas,AR,IndustryTerm,AR,,dgm_amberalertstate,5b61a1b298a0d06efa6933a97e68d763,dgm_amberalertstate__5b61a1b298a0d06efa6933a97e68d763
#california,CA,Diplomat,CA,,dgm_amberalertstate,3e8d115eb4b32b9e9479f387dbe14ee1,dgm_amberalertstate__3e8d115eb4b32b9e9479f387dbe14ee1
#colorado,CO,CompanyKeyword,CO,,dgm_amberalertstate,42983b05e2f2cc22822e30beb7bdd668,dgm_amberalertstate__42983b05e2f2cc22822e30beb7bdd668
#connecticut,CT,FTO,CT,,dgm_amberalertstate,112c61a276d0376f2f6b25dd3a337b1d,dgm_amberalertstate__112c61a276d0376f2f6b25dd3a337b1d
#delaware,DE,AAEntity,DE,,dgm_amberalertstate,3a52f3c22ed6fcde5bf696a6c02c9e73,dgm_amberalertstate__3a52f3c22ed6fcde5bf696a6c02c9e73
#florida,FL,Exec,FL,,dgm_amberalertstate,ac717902757f64247e6ee5ec9b2d1a9b,dgm_amberalertstate__ac717902757f64247e6ee5ec9b2d1a9b
#georgia,GA,DiplomaticFacilities,GA,,dgm_amberalertstate,cd957338498985e538753ea8d071e0f9,dgm_amberalertstate__cd957338498985e538753ea8d071e0f9
#hawaii,HI,Wells,HI,,dgm_amberalertstate,bf8c144140b15befb8ce662632a7b76e,dgm_amberalertstate__bf8c144140b15befb8ce662632a7b76e
#idaho,ID,FTO,ID,,dgm_amberalertstate,b718adec73e04ce3ec720dd11a06a308,dgm_amberalertstate__b718adec73e04ce3ec720dd11a06a308
#illinois,IL,DiplomaticFacilities,IL,,dgm_amberalertstate,88588bacf0dad76870d7ede67a0ddbdf,dgm_amberalertstate__88588bacf0dad76870d7ede67a0ddbdf
#indiana,IN,Media,IN,,dgm_amberalertstate,c86ee0d9d7ed3e7b4fdbf486fa6c0ebb,dgm_amberalertstate__c86ee0d9d7ed3e7b4fdbf486fa6c0ebb
#iowa,IA,News,IA,,dgm_amberalertstate,b97267fa7855e04401fb12fa8a4c516f,dgm_amberalertstate__b97267fa7855e04401fb12fa8a4c516f
#kansas,KS,ForeignMinistry,KS,,dgm_amberalertstate,a32356331cf2a7f56e45306fc6d328d9,dgm_amberalertstate__a32356331cf2a7f56e45306fc6d328d9
#kentucky,KY,FTO,KY,,dgm_amberalertstate,b8ea98de1a83f61d1976027741a458be,dgm_amberalertstate__b8ea98de1a83f61d1976027741a458be
#louisiana,LA,Shipping,LA,,dgm_amberalertstate,6b40fe07a0e5a93eef07242975e83ec1,dgm_amberalertstate__6b40fe07a0e5a93eef07242975e83ec1
#maine,ME,AAEntity,ME,,dgm_amberalertstate,9ee9d85a86f0118c40ba2385bb314fd7,dgm_amberalertstate__9ee9d85a86f0118c40ba2385bb314fd7
#maryland,MD,Wells,MD,,dgm_amberalertstate,7dc10e66da5549d351765bd940b81be9,dgm_amberalertstate__7dc10e66da5549d351765bd940b81be9
#massachusetts,MA,Person,MA,,dgm_amberalertstate,2a6039655313bf5dab1e43523b62c374,dgm_amberalertstate__2a6039655313bf5dab1e43523b62c374
#michigan,MI,AAEntity,MI,,dgm_amberalertstate,9b38067e23298837802635d5172733d7,dgm_amberalertstate__9b38067e23298837802635d5172733d7
#minnesota,MN,Refinery,MN,,dgm_amberalertstate,943afaf25ac17fe7bc39fdaae916e3a4,dgm_amberalertstate__943afaf25ac17fe7bc39fdaae916e3a4
#mississippi,MS,IndustryTerm,MS,,dgm_amberalertstate,7a663caea1b722a63dc2868158ed584d,dgm_amberalertstate__7a663caea1b722a63dc2868158ed584d
#missouri,MO,Diplomat,MO,,dgm_amberalertstate,eb0459bfce4185888ecf61fb07987581,dgm_amberalertstate__eb0459bfce4185888ecf61fb07987581
#montana,MT,ForeignMinister,MT,,dgm_amberalertstate,08ad08f6491037714d09263a79bebfba,dgm_amberalertstate__08ad08f6491037714d09263a79bebfba
#nebraska,NE,ForeignMinistry,NE,,dgm_amberalertstate,dc33066c3993e0d50896e533fd692ce0,dgm_amberalertstate__dc33066c3993e0d50896e533fd692ce0
#nevada,NV,AAEntity,NV,,dgm_amberalertstate,5343f615ee8aea842a0c5220a4df8d1c,dgm_amberalertstate__5343f615ee8aea842a0c5220a4df8d1c
#newhampshire,NH,ForeignMinister,NH,,dgm_amberalertstate,d41b7e52a4d4a8b4368f46611d066ece,dgm_amberalertstate__d41b7e52a4d4a8b4368f46611d066ece
#newjersey,NJ,CompanyKeyword,NJ,,dgm_amberalertstate,e22389dd541af625943f34756093b4c9,dgm_amberalertstate__e22389dd541af625943f34756093b4c9
#newmexico,NM,DiplomaticFacilities,NM,,dgm_amberalertstate,e0f3dba3248a6ccb26950955635d93e2,dgm_amberalertstate__e0f3dba3248a6ccb26950955635d93e2
#newyork,NY,Legislator,NY,,dgm_amberalertstate,93a2a4ba7f0637b17eb0406c741759e8,dgm_amberalertstate__93a2a4ba7f0637b17eb0406c741759e8
#northcarolina,NC,DiplomaticFacilities,NC,,dgm_amberalertstate,90581d96b500fd2d3fd701a583409cb8,dgm_amberalertstate__90581d96b500fd2d3fd701a583409cb8
#northdakota,ND,space,ND,,dgm_amberalertstate,9a116c50d133c8648404081885194300,dgm_amberalertstate__9a116c50d133c8648404081885194300
#ohio,OH,LegislativeCommittee,OH,,dgm_amberalertstate,ec947a7cc943c84b1ef84958a7df827c,dgm_amberalertstate__ec947a7cc943c84b1ef84958a7df827c
#oklahoma,OK,Person,OK,,dgm_amberalertstate,e0aa021e21dddbd6d8cecec71e9cf564,dgm_amberalertstate__e0aa021e21dddbd6d8cecec71e9cf564
#oregon,OR,AAEntity,OR,,dgm_amberalertstate,1d00e7dce692e8dc3f6877f035e3a616,dgm_amberalertstate__1d00e7dce692e8dc3f6877f035e3a616
#pennsylvania,PA,ForeignMinistry,PA,,dgm_amberalertstate,06f6a489209115c5cef3f45036aad3ec,dgm_amberalertstate__06f6a489209115c5cef3f45036aad3ec
#rhodeisland,RI,Shipping,RI,,dgm_amberalertstate,2cffb802c2aa988d1e7f2c2c78284d62,dgm_amberalertstate__2cffb802c2aa988d1e7f2c2c78284d62
#southcarolina,SC,IndustryTerm,SC,,dgm_amberalertstate,6a65edb0cc17d66c677814115b1477f5,dgm_amberalertstate__6a65edb0cc17d66c677814115b1477f5
#southdakota,SD,News,SD,,dgm_amberalertstate,38f99abbc1d339c277c0669e7bc373c0,dgm_amberalertstate__38f99abbc1d339c277c0669e7bc373c0
#tennessee,TN,Wells,TN,,dgm_amberalertstate,947d7d61cd9ae4cb2ccd29438d7f9974,dgm_amberalertstate__947d7d61cd9ae4cb2ccd29438d7f9974
#texas,TX,IndustryTerm,TX,,dgm_amberalertstate,869036c9d97cf6593c6f1c2ccfd99a49,dgm_amberalertstate__869036c9d97cf6593c6f1c2ccfd99a49
#utah,UT,News,UT,,dgm_amberalertstate,87db16cba59e908888837d351af65bfe,dgm_amberalertstate__87db16cba59e908888837d351af65bfe
#vermont,VT,Keyphrase,VT,,dgm_amberalertstate,072bfacf555fde9accd162a180ff0ac4,dgm_amberalertstate__072bfacf555fde9accd162a180ff0ac4
#virginia,VA,Exec,VA,,dgm_amberalertstate,3a11129c3467b1bcf46522b8e2ab3328,dgm_amberalertstate__3a11129c3467b1bcf46522b8e2ab3328
#washington,WA,Exec,WA,,dgm_amberalertstate,4306a04670067b5b27e766335d3d40fa,dgm_amberalertstate__4306a04670067b5b27e766335d3d40fa
#westvirginia,WV,Diplomat,WV,,dgm_amberalertstate,b484fe295bb7ccd00d90fcf8094b037e,dgm_amberalertstate__b484fe295bb7ccd00d90fcf8094b037e
#wisconsin,WI,Legislator,WI,,dgm_amberalertstate,04b0da1d9fcbe36f8fb4a357f875d4b7,dgm_amberalertstate__04b0da1d9fcbe36f8fb4a357f875d4b7
#wyoming,WY,Keyphrase,WY,,dgm_amberalertstate,05184b2fec44bde3ebe5d5f386d7e1eb,dgm_amberalertstate__05184b2fec44bde3ebe5d5f386d7e1eb
#dc,DC,AAEntity,DC,,dgm_amberalertstate,cf75e54791dd1f49f918345fdfe2430b,dgm_amberalertstate__cf75e54791dd1f49f918345fdfe2430b
#districtofcolumbia,DC,Media,DC,,dgm_amberalertstate,cf75e54791dd1f49f918345fdfe2430b,dgm_amberalertstate__cf75e54791dd1f49f918345fdfe2430b
